A2TAPL67U2A5HM	9714721180	1	1263427200
A20DZX38KRBIT8	9714721180	1	1252281600
ASP7N59L4E90M	9714721180	1	1234137600
A3KZ7OH4VRL048	9714721180	1	1222905600
A34HYQ9BQZPE78	9714721180	1	1212192000
A1L1NYH387VKGM	9714721180	1	1206835200
A356RFKNIG043B	9714721180	1	1206403200
A1X4JO8EJ1U5BR	9714721180	1	1195603200
A2UYAFQ40U2PHS	9714721180	1	1194652800
A1OML05BTJBEKS	9714721180	1	1194480000
ASVNSWIXBV72Q	9714721180	1	1121558400
AE42JLYPXUI45	9714721180	1	1120348800
A366JNHOWLQWQQ	9714721180	1	1078272000
A3T9IX8EDFDX4G	9714721180	1	1064534400
A34Y1FT0MTD7C9	9714721180	1	1056758400
AJKWF4W7QD4NS	9714721180	1	1030060800
A3M97WKI0FP3JF	9714721180	1	961632000
A3IR5M75J6MDV4	B000006045	1	1488240000
A1G5XXV19J68WG	B000006045	1	1416873600
ALWINJYUDI92N	B000006045	1	1376524800
AWSYTZ2I2MW0V	B000006045	1	1344384000
A1F9Z42CFF9IAY	B000006045	1	1252713600
A8IFUOL8S9BZC	B000006045	1	1246233600
A2JAKHFYI88ZX0	B000006045	1	1137628800
A1HQWPU9DCL9Q8	B000006045	1	1137456000
A3G10NPD661EQD	B000006045	1	1136073600
A1IANEBSMVGHS9	B000006045	1	1082246400
AXFI7TAWD6H6X	B000006045	1	1049760000
A3M88RCAR2T804	B00000747R	1	948412800
A3GTI1Z7YE49ZS	B00000747R	1	1357603200
A14W1VNMMYLWND	B00000747R	1	1212796800
A20TIDNVJ7N1T5	B00000I7LP	1	1475366400
A3SI4GQLS3OIGI	B00000I7LP	1	1474243200
A1KTSEE65DOQF8	B00000I7LP	1	1470268800
AWG2O9C42XW5G	B00000I7LP	1	1393459200
A10DNCYK7YISHU	B00000I7LP	1	992649600
A1PLX7O7HW809U	B0002HA8IA	1	1114732800
ALR7KTHO5WI1K	B0006TTLIC	1	1404604800
A38P3F25AA6VDX	B0006TTLIC	1	1368316800
A3D5DLDBAF7WA3	B0006TTLIC	1	1343088000
A3K24XG2HBT7XU	B000BD5OPM	1	1387670400
A3370ZNMP6M4DV	B000BD6NHU	1	1355702400
A3370ZNMP6M4DV	B000BD6NHU	1	1355702400
A284OYO8DTZCK6	B000EO8VMQ	1	1423094400
ACKFFJGR4X8WQ	B000EO8VMQ	1	1410220800
AUWU2GNZON784	B000EO8VMQ	1	1392768000
A1GGOC9PVDXW7Z	B000PHA2XS	1	1170460800
A3DYXPZ34Q45ZP	B000PHA2XS	1	1462838400
A3B0CI4MUZ627	B000PHA2XS	1	1452038400
A2AJVRTVD7D1DU	B000PHA2XS	1	1429315200
A1ZVZI3MNS3M2V	B000PHA2XS	1	1428278400
A1NF8KHPO7L8TI	B000QLO4IM	1	1357171200
A1EK0SWZ4JON11	B000QLO4IM	1	1356998400
A3UCQ3MT3S5J30	B000QLYCAC	1	1375747200
ARYVQL4N737A1	B000QMFUJ8	1	1368835200
A1Z6WNG6RCCB0U	B000QMFUJ8	1	1362528000
A2NYFENARU89PT	B000QMFUJ8	1	1356825600
A39MYWEXQ4ZRAA	B000QMCWMG	1	1403827200
A3V2S6CD24S0VA	B000QMCWMG	1	1389830400
A1X3AM904OIM4X	B000QMCWMG	1	1366588800
A3M70XDZOU49AW	B000QMCWMG	1	1364515200
A1ZERSCNHJTGRR	B000QMCWMG	1	1362614400
AO1SOMCVOHZFP	B000QMCWMG	1	1362614400
A3NNO32KVSYJTO	B000QMCWMG	1	1358035200
A1ZERSCNHJTGRR	B000QMG34E	1	1362614400
A3V2S6CD24S0VA	B000QMG34E	1	1389830400
A2FBMZEDWA8VWS	B000QMG34E	1	1376006400
A1X3AM904OIM4X	B000QMG34E	1	1366588800
A3V2S6CD24S0VA	B000QMHRP8	1	1389830400
A3K5MD1NV1T2KI	B000QMHRP8	1	1371340800
A3V2S6CD24S0VA	B000QMDXDS	1	1389830400
A11F8B8GQURI84	B000QMDXDS	1	1380758400
AWPH0K7RIEZIC	B000QMDXDS	1	1375142400
A3K5MD1NV1T2KI	B000QMDXDS	1	1371340800
A2FBMZEDWA8VWS	B000QMDXDS	1	1353974400
AWPH0K7RIEZIC	B000QMHRMG	1	1375142400
A32D2UGOVE62X6	B000QNT5TS	1	1356566400
A1I3KDXYWIRQK6	B000QNT5TS	1	1353715200
AHM0BJW4T0DNB	B000QNVB5E	1	1444953600
A1XQKIR6P74PAH	B000QNVB5E	1	1434499200
AOGL9I7GEC179	B000QNVB5E	1	1382659200
AXBCHD4VWC1BS	B000QNVB5E	1	1382400000
A3MZTOL3693G8	B000QNVB5E	1	1374624000
A1D1IDI5S9TN9D	B000QNVB5E	1	1372118400
A3JQ3NA9H3XKUE	B000QNVB5E	1	1361145600
A2BI6QFL9YNZC0	B000QNZNNA	1	1357862400
A2PR1O53J0V8W2	B000QNZNNA	1	1461024000
AWG54PICTE0MV	B000QNZNNA	1	1456963200
A1ZERSCNHJTGRR	B000QNZNNA	1	1435708800
AVTOTG79YXST1	B000QNZNNA	1	1433721600
AEHUWKHJA4JNW	B000QNZNNA	1	1422748800
A1NPR1SQ7URHJL	B000QNZNNA	1	1409356800
A39MYWEXQ4ZRAA	B000QNZNNA	1	1402358400
A3923W0OJNGUHN	B000QNZNNA	1	1400112000
A9VHLYHEWM37E	B000QNZNNA	1	1383436800
A39KOJG83K8F1U	B000QO3H3W	1	1259798400
A2A788AUOVBOL2	B000QO3H3W	1	1471132800
A10M52OJSDB8WK	B000QO3H3W	1	1436313600
A3SHEWLXT5M0UT	B000QO3H3W	1	1408579200
A2O2TK53QQQVPK	B000QO3H3W	1	1407542400
A1R4N457AE3902	B000QO3H3W	1	1399939200
AHMEG9CAAT2KF	B000QO3H3W	1	1391040000
A3N5752095L7GD	B000QO3H3W	1	1366243200
A3GJ6CFWN47N0U	B000QO6B1C	1	1357257600
A3JRW716H3AX14	B000QO6B1C	1	1276646400
A25W5VJ3VN8D5P	B000QO6B1C	1	1438992000
A2XKCRSSSXDY6Y	B000QO6B1C	1	1407369600
A2XKCRSSSXDY6Y	B000QO6B1C	1	1407369600
AIH70EEUT8XN2	B000QO6B1C	1	1377302400
A1DAJZO8DIGDYS	B000QO5DAC	1	1410480000
A135GWMXMTR58Z	B000QO5DAC	1	1364947200
A2SLOF85ZZQYEG	B000QO5DAC	1	1356480000
AAO2A1SGLXVUA	B000QOBQJO	1	1365552000
A3KHK7RDUA515P	B000QOBQJO	1	1360800000
A1OGZ5BBG9MQI0	B000QO76U2	1	1375056000
A2XF6EFU44M9J0	B000QO76U2	1	1346889600
A18XXW70NTBQVZ	B000QO8WUU	1	1390089600
AQYKAM1XQ9779	B000QO760C	1	1444780800
AB223NDBZMVA8	B000QO760C	1	1437091200
A2II87QJ1YIDWQ	B000QO760C	1	1434844800
A2J096HDALTSMA	B000QO760C	1	1389139200
A3RMZPK9F8EV1M	B000QOIE8K	1	1425513600
A17DC2PVOEXWS2	B000QOIE8K	1	1425081600
A2GV4NJZVK1228	B000QOIE8K	1	1387756800
A2W556IHVPZJVC	B000QOIE8K	1	1368748800
A1PQNXFH9Q2KUJ	B000QOIE8K	1	1363219200
A135GWMXMTR58Z	B000QOIE8K	1	1348531200
A33QL7Y8Y9SQSI	B000QON8M2	1	1371686400
A23J9LNV0F1KL8	B000QON8M2	1	1456876800
ANJ8X1J5DVNMW	B000QON8M2	1	1452297600
A11MI5QN5FQKZX	B000QON8M2	1	1439078400
A34QG0XEVSBIIH	B000QON8M2	1	1413331200
A165P3MOJV3OVZ	B000QOEN6W	1	1483315200
A15T3Y3BL2AJ9V	B000QOEN6W	1	1481328000
A1KD0VWHR8GCPH	B000QOEN6W	1	1480896000
A2WHVAVATUFFSS	B000QOEN6W	1	1470009600
A2H3JURQZOHVMB	B000QOEN6W	1	1440028800
A10M52OJSDB8WK	B000QOEN6W	1	1440028800
AC6H5O5PPZ9FG	B000QOEN6W	1	1434758400
A3ATNMBYNPL7DQ	B000QOEN6W	1	1429056000
A3VVNUSUMKOUKA	B000QOEN6W	1	1426636800
A25KGJL1OX3EC1	B000QOEN6W	1	1424908800
A2P609QV56ATS6	B000QOEN6W	1	1422230400
A20B9T7LR97AEW	B000QOEN6W	1	1418428800
AZ5WZ0KJKPFLC	B000QOEN6W	1	1412985600
A3BHOM951PY42M	B000QOEN6W	1	1408665600
AZGFIBEPXL8VT	B000QOEN6W	1	1407715200
A2O2TK53QQQVPK	B000QOEN6W	1	1407542400
A1SDPA1J98UP4L	B000QOEN6W	1	1403222400
A2J096HDALTSMA	B000QOEN6W	1	1389139200
A3SA4B38HG3UEL	B000QOEN6W	1	1377648000
AIEILJSYAWK09	B000QOEN6W	1	1371600000
A135GWMXMTR58Z	B000QOEN6W	1	1364947200
A2DVC764946Z77	B000QOEN6W	1	1355702400
A135GWMXMTR58Z	B000QON62O	1	1361318400
A3QM06DR4MFUE4	B000QONMQ4	1	1437091200
A348GYLVPWT8AK	B000QONMQ4	1	1426636800
A3ILDSCEJJWS9I	B000QONMQ4	1	1423008000
A1OKPC1K12YZEP	B000QONMQ4	1	1421366400
AHX3WF4PBV9D1	B000QONMQ4	1	1405296000
A2WE5R44SIWN8E	B000QONMQ4	1	1387584000
AVR7IAWO7Z0VQ	B000QONMQ4	1	1383004800
A3BIV1X1K9R796	B000QONMQ4	1	1356998400
A1SA8WITLQNRWD	B000QOYJWU	1	1381795200
A2P609QV56ATS6	B000QOV6YY	1	1422230400
AQHY3KLX63MKJ	B000QOV6YY	1	1390262400
A3HCK3UXD6WS4G	B000QP0QBC	1	1410825600
A1SA8WITLQNRWD	B000QP0QBC	1	1381795200
A1DO9LRCO23EOM	B000QP0QBC	1	1234569600
A4AK5HMUQPADK	B000QP6SVY	1	1473638400
A1L0T3KRHRRYPM	B000QP6SVY	1	1442448000
AFVQDZ4F03GAZ	B000QP6SVY	1	1428796800
A3RMZPK9F8EV1M	B000QP6SVY	1	1425513600
A1D1LB2T1QT8G	B000QP6SVY	1	1422489600
AKAAWLXUTIZ8T	B000QP6SVY	1	1420502400
A2BWO2L2RDYBCY	B000QP6SVY	1	1419984000
A3K3EMRRT9JNJ3	B000QP6SVY	1	1409443200
A2IZZPM37ZLKP4	B000QP6SVY	1	1407888000
A2DY7N9SKROB5I	B000QP6SVY	1	1405382400
A3374Z04IJ8R5O	B000QP6SVY	1	1392163200
AI40UAEU5L0BX	B000QP4IBG	1	1358985600
AFT1VNGNMPWPZ	B000QP4IBG	1	1356825600
A1UODWQ2K6DFXT	B000QP4IBG	1	1273363200
A1MVLJ6N2ZZZZK	B000QP7U8O	1	1488672000
A2RNYF2PTOB82J	B000QP4IBG	1	1455926400
A3SC4XMRTKY0LM	B000QP4IBG	1	1450742400
AV3RNXJZ3SBZ8	B000QP4IBG	1	1448409600
A264LJ7DXWHJQH	B000QP7U8O	1	1448582400
A3P6CNMHR2QHA6	B000QP7U8O	1	1444348800
A2GH72N02C99JY	B000QP7U8O	1	1419724800
A2N5VE7XY18XES	B000QP4IBG	1	1441324800
ARYVQL4N737A1	B000QP4IBG	1	1433548800
A1NTNTHE19LQ8H	B000QP7U8O	1	1392249600
A1B5XG3E2KLOAN	B000QP4IBG	1	1430006400
A5ZELOQA2OY7V	B000QP4IBG	1	1429228800
AFVQDZ4F03GAZ	B000QP4IBG	1	1428796800
A1SA8WITLQNRWD	B000QP4IBG	1	1420675200
ANZE72JGJXDQL	B000QP4IBG	1	1420329600
A37CBPZ1WY77U8	B000QP4IBG	1	1417219200
A3HCK3UXD6WS4G	B000QP4IBG	1	1410825600
A3SOV9HFM5H9T1	B000QP7U8O	1	1365379200
A2O9M97Q6WHW0B	B000QP4IBG	1	1407024000
ALY082ISXIOX1	B000QP4IBG	1	1398643200
A36S72H1JKH2GR	B000QP4IBG	1	1392163200
A15PAOIJTZFZ52	B000QP4IBG	1	1389744000
A16JXN9K1PA3IS	B000QP4IBG	1	1389657600
ASHLINSRL21GS	B000QP4IBG	1	1385942400
A3AQHY7T3FQG15	B000QP4IBG	1	1376956800
A194S9A44OLYQA	B000QP4IBG	1	1376179200
A2C5E8O6534UKP	B000QP4IBG	1	1368230400
A1U4GOVZWL8ZTL	B000QP4IBG	1	1362355200
A7KA68ILUFPOV	B000QP4IBG	1	1361404800
A108SSM7YMMTOM	B000QOMANK	1	1398816000
A1CDSPVIPPELJ7	B000QOMANK	1	1375056000
A3E0EMWPWTC0L8	B000QPL8QE	1	1234051200
A3G6F9P47FPCIG	B000QPL8QE	1	1432425600
A1VJF3BCAYB3BO	B000QPL8QE	1	1366502400
A3UGHNEHEVSFPT	B000QPL8QE	1	1363046400
AW9DBZ8CX8637	B000QPYE2E	1	1388448000
A1T7IK5QG4G595	B000QPYE2E	1	1357776000
A2RU9RVRSPYAA0	B000QPWQ2E	1	1354838400
A1ALYBBYCFD7OB	B000QPWQ2E	1	1348963200
A3UGHNEHEVSFPT	B000QQLW4G	1	1341792000
AAI72UP8V9PD3	B000QQLW4G	1	1388361600
AFZ8M3KQY2DYY	B000QVL4NU	1	1310428800
AOJTT268M9FLP	B000QVL4NU	1	1470009600
ADF3QQIDTOA6X	B000QVL4NU	1	1459382400
A3C34HHVLHUF7R	B000QVL4NU	1	1420675200
A1WKSARKVPG8KZ	B000QVL4NU	1	1418688000
A3DPVXS7PH5RTF	B000QVL4NU	1	1409184000
A1049BXR3MAWT4	B000QVL4NU	1	1384819200
AK7Q7SIZL256G	B000QVL4NU	1	1369872000
A3QPDOV3OATWTU	B000QVL4NU	1	1359936000
A2UHIQNHUD3XFR	B000QVT8SS	1	1321488000
A2UHHT9XQHKUKU	B000QVT8SS	1	1443398400
A20ZAMFR3XI58Z	B000QVT8SS	1	1421107200
A19ED18TV5F2WP	B000QVT8SS	1	1415318400
AXX1R3B8LRTCS	B000QVT8SS	1	1384992000
A2TW80E3JCSJY	B000QVT8SS	1	1384387200
AITP84SAPYS58	B000QVT8SS	1	1371945600
A3UKGWZD8VLW3Z	B000QVT8SS	1	1365206400
A6Y87W62SR7LT	B000QVXR1M	1	1362268800
A28LZYXYDXDM7G	B000QVXDR0	1	1365465600
A2TLIKWSD8H44F	B000S3KQOE	1	1438387200
A19FF2FX1B6803	B000S3KQOE	1	1436400000
A324634GJFACHZ	B000S3KQOE	1	1419984000
A3TZVNR1XNHGEL	B000S3KQOE	1	1382486400
AOIQXY51I12F1	B000S3KQOE	1	1369699200
A2VET003MCRZM2	B000S3KQOE	1	1367539200
AYX1DZVLYWZP7	B000S3KQOE	1	1358208000
A3EUXTG2UR21BB	B000S3KQOE	1	1357516800
A7GYYTXILC4TO	B000S3OC5S	1	1382140800
A2LDEDOQZH3VTP	B000S3BNY6	1	1476316800
A1KS6T1HFIDYMC	B000S3BNY6	1	1474070400
AO1JG7SMPAAV7	B000S3BNY6	1	1461110400
AOKJBN381S0B2	B000S3BNY6	1	1456704000
A3536QG5D27HMM	B000S3BNY6	1	1453420800
A1WZL59SHNDPQM	B000S3BNY6	1	1444867200
A18N7TQO13A3RT	B000S3BNY6	1	1444435200
A1OB1N267LNUIZ	B000S3BNY6	1	1433635200
A1PSMCVFBZEWEF	B000S3BNY6	1	1428451200
AN8SGZUXGCZ0S	B000S3BNY6	1	1426896000
A2DARHKCF0ZT4O	B000S3BNY6	1	1420070400
A1W7N3EWY7CX8H	B000S3BNY6	1	1411257600
A1RGJA7LQ3B5H7	B000S3BNY6	1	1410652800
A17KVY5ZWRWQ3R	B000S3BNY6	1	1407369600
A29HJWVO1SAZED	B000S3BNY6	1	1373673600
AYM5IYPZ9P02I	B000S3BNY6	1	1363392000
A1RL898ZI0B9B1	B000S3BNY6	1	1357084800
A2X7R5NGYYT3YM	B000S3W3Z4	1	1455494400
A3C1V3J0U8N236	B000S3W3Z4	1	1441152000
A3LF4W3CVYDONA	B000S3W3Z4	1	1432857600
A3G6QZJBB466TC	B000S3W3Z4	1	1430784000
A3EHS1XOZBV599	B000S3W3Z4	1	1407542400
A23ZCTK03U40QB	B000S3W3Z4	1	1393372800
A33UBKJLLXGG7Q	B000S3W3Z4	1	1382054400
A3SVCK3QJ0QGK7	B000S43HH6	1	1436832000
A2XDOOOB5P2000	B000S43HH6	1	1425081600
ACA6KE21WQCYQ	B000S43HH6	1	1421625600
A1UZ3QHGYNIHC2	B000S43HH6	1	1417478400
A7VJOOJRQ1WDV	B000S43HH6	1	1411603200
A1LUGVFDKPE7N7	B000S43HH6	1	1391644800
A2WEGDBXTCHCLI	B000S43HH6	1	1382572800
AVR7IAWO7Z0VQ	B000S43HH6	1	1381190400
A1ZMV5QSAR8V2L	B000S43HH6	1	1380067200
A3TCMA9ZVW4EM1	B000S43HH6	1	1375660800
A2F60KMJ4DGJA1	B000S43HH6	1	1357344000
A28P52NLQ6VC0X	B000S4GHYG	1	1372896000
A18NETR2QDJ9KZ	B000S4MGIC	1	1413936000
A3JGZTA25MYGWV	B000S4MGIC	1	1398124800
A3N8Q1PMJZJUI6	B000S4MGIC	1	1386374400
A225D4O3MFF3II	B000S4MGIC	1	1364688000
A2DAPMMYMQ2NPL	B000S4MGIC	1	1361404800
A2APW4BJ555B9Q	B000S43QJA	1	1359849600
AFVQDZ4F03GAZ	B000S43QJA	1	1374192000
A32HMOZVKF25A	B000S4VDPE	1	1394841600
AMPXEKJNVIX8L	B000S4VDPE	1	1382140800
A35XFI5R1FHQHL	B000S50DEK	1	1334793600
AIDI6WS1XU23I	B000S50DEK	1	1410307200
A2KMT280NB1TW8	B000S50DEK	1	1408838400
A2X695AM08AIN1	B000S50DEK	1	1368662400
AZLR3AHKXOVAK	B000S50DEK	1	1358380800
A32EF8CKB8RSRT	B000S50W1E	1	1295913600
A3I8GC0R44ON1L	B000S50C5A	1	1356393600
A218THF45IKWKH	B000S50VHE	1	1306195200
A35GZXKWBKEPOM	B000S50VHE	1	1461974400
A24A5RKKXK4B9C	B000S50VHE	1	1459296000
A325AMQ5AJYQXP	B000S50VHE	1	1456876800
A1DAJZO8DIGDYS	B000S50VHE	1	1410480000
A12W8NRSYR593I	B000S50VHE	1	1403308800
A12W8NRSYR593I	B000S50VHE	1	1400112000
A10X28FN19BYTP	B000S50VHE	1	1369785600
A8QSQI01F3LGU	B000S50VHE	1	1362268800
A3RZOG4BNQA967	B000S50VHE	1	1358726400
A28QH2NBBLYNXI	B000S50VHE	1	1353801600
A1CRM4LBHNP46A	B000S51XMQ	1	1504742400
A21Q9QO95BF1GF	B000S51XMQ	1	1496707200
A3VY88GP98AH0X	B000S51XMQ	1	1485820800
A2NZ8TNTW8AUS	B000S51XMQ	1	1482537600
A1UON29HK6DMA7	B000S51XMQ	1	1479686400
A2KGPSU6FR82V3	B000S51XMQ	1	1477008000
A3PA0O76SGV5AU	B000S51XMQ	1	1460419200
A16SM2S1O3DVF4	B000S51XMQ	1	1456185600
A191X00EZ9B7X6	B000S51XMQ	1	1455926400
A3AMABALFJBHDU	B000S51XMQ	1	1451260800
A2K1LDYLG0TOIJ	B000S51XMQ	1	1448064000
A3DID289Y9SI5J	B000S51XMQ	1	1443484800
AL2S024KQ7LHY	B000S51XMQ	1	1437609600
AVNA7I8N5M1EV	B000S51XMQ	1	1437350400
A194LHU9ZXVWOF	B000S51XMQ	1	1436745600
AODZH4JVY5ALO	B000S51XMQ	1	1435276800
A1H5VETZ4KROSO	B000S51XMQ	1	1433462400
A74E00BR5Q4GV	B000S51XMQ	1	1428451200
AZ226QM4H67TF	B000S51XMQ	1	1426377600
AUAXS5UA4Q1GV	B000S51XMQ	1	1425168000
ALK88KXNK17GL	B000S51XMQ	1	1421971200
A1TGP50SOYYDVQ	B000S51XMQ	1	1421107200
A1GJSM46QH7KZ4	B000S51XMQ	1	1416355200
AZMI3KBZHKI2P	B000S51XMQ	1	1413331200
A25S1X3LNS9VRI	B000S51XMQ	1	1413072000
A1NMDC7Z5TXRQG	B000S51XMQ	1	1412294400
A159HUSCHB7U9X	B000S51XMQ	1	1409702400
A20QVNZNN32I4U	B000S51XMQ	1	1407801600
A2MLDRQBWFP4GR	B000S51XMQ	1	1405987200
A22BBOGE6N6R6E	B000S51XMQ	1	1403740800
A3THFL1HC4MWIF	B000S51XMQ	1	1401148800
A3QO2573X5FEA0	B000S51XMQ	1	1399075200
A1XOJ0LI5R85KN	B000S51XMQ	1	1393977600
A3GDTKYUXGVHLL	B000S51XMQ	1	1380758400
A2EAYHU6B64ZN	B000S51XMQ	1	1378425600
A1DH4J42SXK4W5	B000S51XMQ	1	1377648000
A2WJWA1ZPD2UJM	B000S51XMQ	1	1374364800
A3DXPVJZUWFFC7	B000S51XMQ	1	1371254400
A3FSS9D6ROS9K1	B000S51XMQ	1	1367625600
A3D6JBF59PAZRW	B000S51XMQ	1	1367625600
A2MPBB5VUPN9UJ	B000S51XMQ	1	1366416000
A15YTTEFO06YG2	B000S51XMQ	1	1365638400
A36C61RIAQ8YM6	B000S51XMQ	1	1364860800
A1F6IEGFY6Z0KY	B000S51XMQ	1	1362009600
A3B8F3QYSBD4CW	B000S51XMQ	1	1361404800
A2RA7U9L83BAOU	B000S51XMQ	1	1360627200
A2V82ZW9RDHNGH	B000S51XMQ	1	1356393600
A1JL9ZFPV5M6CW	B000S51XMQ	1	1355356800
A1Y9I86HJ18EZM	B000S51XMQ	1	1353888000
A2UBQA85NIGLHA	B000S51XMQ	1	1313107200
A2KQT4D0OZR569	B000S51XMQ	1	1311206400
A18IROB5G9N6L6	B000S52DRK	1	1361836800
A3OQPUZ6XKQSSY	B000S52DRK	1	1358208000
A2J5YBLH64EPGO	B000S52DRK	1	1425427200
A3AZ4L6OS6KFZU	B000S52DRK	1	1420848000
A24GANKHQ3C94Q	B000S52DRK	1	1413936000
A1BAZSHD67PTWO	B000S52DRK	1	1400025600
A2I3VP0MSWT9JZ	B000S52DRK	1	1377475200
AXK3KYH8NQ9G2	B000S52DRK	1	1367366400
A30BOVMHHGDSX0	B000S52DRK	1	1366156800
AN87P9433INVO	B000S52DRK	1	1365811200
A2KW2KWKABNYNO	B000S5111E	1	1209340800
A8OON06QWYWQT	B000S5111E	1	1462147200
A2UYBXJACYG1N9	B000S5111E	1	1453852800
A3Q4NULWZU3RI	B000S5111E	1	1445904000
AHM0BJW4T0DNB	B000S5111E	1	1444953600
AHX3WF4PBV9D1	B000S5111E	1	1441411200
A7LLBR5L50ECQ	B000S5111E	1	1437091200
A1FMPP00DHO0A3	B000S51X9E	1	1378512000
A1WY86S8ZQQSTU	B000S51X9E	1	1370044800
AIWLG2TL16YON	B000S51X9E	1	1196812800
A3SVCK3QJ0QGK7	B000S5111E	1	1436832000
A9SXQ36MXY6H7	B000S5111E	1	1435881600
AILKGRMLEMGXC	B000S5111E	1	1423526400
A2YVHR5OPLMD5M	B000S5111E	1	1411257600
A3HB1ZLHYC1RBU	B000S52L5O	1	1371686400
A25B0GGQ07WJPO	B000S5111E	1	1393200000
ASDPTCEGEINUZ	B000S5111E	1	1370908800
A3G6G5BJ67W1KP	B000S5111E	1	1369353600
A3S2J0XP0XC73W	B000S4V8RW	1	1364688000
AORSH1CU6IPHC	B000S52HXK	1	1355702400
AJ6667RFAYUMF	B000S53KPO	1	1435449600
A2CER9YFJTJ0Z6	B000S53KPO	1	1426636800
AT7UTUQ2ECSOB	B000S53KPO	1	1426377600
AMM02DQ7X831K	B000S53KPO	1	1403136000
A3B8WTMYYXED03	B000S53KPO	1	1353801600
ARQIO8JW3IGHL	B000S53KTK	1	1362355200
A3IECBAMQJ47NH	B000S52FBE	1	1446163200
